"REF_AREA","INDICATOR","GENDER","AGE_CLASS","CITIZENSHIP","OBS_VALUE"
"034042","RESPOP_AV","M","Y30-39","FRGAPO","131"
"034042","RESPOP_AV","M","Y30-39","ITL","421"
"034042","RESPOP_AV","M","Y30-39","TOTAL","552"
"034042","RESPOP_AV","M","Y40-49","FRGAPO","112"
"034042","RESPOP_AV","M","Y40-49","ITL","542"
"034042","RESPOP_AV","M","Y40-49","TOTAL","654"
"034042","RESPOP_AV","M","Y50-59","FRGAPO","79"
"034042","RESPOP_AV","M","Y50-59","ITL","737"
"034042","RESPOP_AV","M","Y50-59","TOTAL","816"
"034042","RESPOP_AV","M","Y60-69","FRGAPO","37"
"034042","RESPOP_AV","M","Y60-69","ITL","589"
"034042","RESPOP_AV","M","Y60-69","TOTAL","626"
"034042","RESPOP_AV","M","Y70-79","FRGAPO","12"
"034042","RESPOP_AV","M","Y70-79","ITL","430"
"034042","RESPOP_AV","M","Y70-79","TOTAL","442"
"034042","RESPOP_AV","M","Y80-89","FRGAPO","3"
"034042","RESPOP_AV","M","Y80-89","ITL","217"
"034042","RESPOP_AV","M","Y80-89","TOTAL","220"
"034042","RESPOP_AV","M","Y90-99","ITL","36"
"034042","RESPOP_AV","M","Y90-99","TOTAL","36"
"034042","RESPOP_AV","T","TOTAL","FRGAPO","1275"
"034042","RESPOP_AV","T","TOTAL","ITL","8389"
"034042","RESPOP_AV","T","TOTAL","TOTAL","9664"
"034042","RESPOP_AV","T","Y0-9","FRGAPO","138"
"034042","RESPOP_AV","T","Y0-9","ITL","640"
"034042","RESPOP_AV","T","Y0-9","TOTAL","778"
"034042","RESPOP_AV","T","Y10-19","FRGAPO","137"
"034042","RESPOP_AV","T","Y10-19","ITL","839"
"034042","RESPOP_AV","T","Y10-19","TOTAL","976"
"034042","RESPOP_AV","T","Y20-29","FRGAPO","186"
"034042","RESPOP_AV","T","Y20-29","ITL","795"
"034042","RESPOP_AV","T","Y20-29","TOTAL","981"
"034042","RESPOP_AV","T","Y30-39","FRGAPO","272"
"034042","RESPOP_AV","T","Y30-39","ITL","823"
"034042","RESPOP_AV","T","Y30-39","TOTAL","1095"
"034042","RESPOP_AV","T","Y40-49","FRGAPO","218"
"034042","RESPOP_AV","T","Y40-49","ITL","1120"
"034042","RESPOP_AV","T","Y40-49","TOTAL","1338"
"034042","RESPOP_AV","T","Y50-59","FRGAPO","164"
"034042","RESPOP_AV","T","Y50-59","ITL","1401"
"034042","RESPOP_AV","T","Y50-59","TOTAL","1565"
"034042","RESPOP_AV","T","Y60-69","FRGAPO","108"
"034042","RESPOP_AV","T","Y60-69","ITL","1203"
"034042","RESPOP_AV","T","Y60-69","TOTAL","1311"
"034042","RESPOP_AV","T","Y70-79","FRGAPO","38"
"034042","RESPOP_AV","T","Y70-79","ITL","889"
"034042","RESPOP_AV","T","Y70-79","TOTAL","927"
"034042","RESPOP_AV","T","Y80-89","FRGAPO","14"
"034042","RESPOP_AV","T","Y80-89","ITL","535"
"034042","RESPOP_AV","T","Y80-89","TOTAL","549"
"034042","RESPOP_AV","T","Y90-99","ITL","144"
"034042","RESPOP_AV","T","Y90-99","TOTAL","144"
"034044","RESPOP_AV","F","TOTAL","FRGAPO","17"
"034044","RESPOP_AV","F","TOTAL","ITL","239"
"034044","RESPOP_AV","F","TOTAL","TOTAL","256"
"034044","RESPOP_AV","F","Y_GE100","ITL","1"
"034044","RESPOP_AV","F","Y_GE100","TOTAL","1"
"034044","RESPOP_AV","F","Y0-9","ITL","9"
"034044","RESPOP_AV","F","Y0-9","TOTAL","9"
"034044","RESPOP_AV","F","Y10-19","FRGAPO","1"
"034044","RESPOP_AV","F","Y10-19","ITL","11"
"034044","RESPOP_AV","F","Y10-19","TOTAL","12"
"034044","RESPOP_AV","F","Y20-29","FRGAPO","3"
"034044","RESPOP_AV","F","Y20-29","ITL","13"
"034044","RESPOP_AV","F","Y20-29","TOTAL","16"
"034044","RESPOP_AV","F","Y30-39","FRGAPO","3"
"034044","RESPOP_AV","F","Y30-39","ITL","20"
"034044","RESPOP_AV","F","Y30-39","TOTAL","23"
"034044","RESPOP_AV","F","Y40-49","FRGAPO","5"
"034044","RESPOP_AV","F","Y40-49","ITL","26"
"034044","RESPOP_AV","F","Y40-49","TOTAL","31"
"034044","RESPOP_AV","F","Y50-59","FRGAPO","2"
"034044","RESPOP_AV","F","Y50-59","ITL","38"
"034044","RESPOP_AV","F","Y50-59","TOTAL","40"
"034044","RESPOP_AV","F","Y60-69","FRGAPO","3"
"034044","RESPOP_AV","F","Y60-69","ITL","32"
"034044","RESPOP_AV","F","Y60-69","TOTAL","35"
"034044","RESPOP_AV","F","Y70-79","ITL","47"
"034044","RESPOP_AV","F","Y70-79","TOTAL","47"
"034044","RESPOP_AV","F","Y80-89","ITL","32"
"034044","RESPOP_AV","F","Y80-89","TOTAL","32"
"034044","RESPOP_AV","F","Y90-99","ITL","10"
"034044","RESPOP_AV","F","Y90-99","TOTAL","10"
"034044","RESPOP_AV","M","TOTAL","FRGAPO","25"
"034044","RESPOP_AV","M","TOTAL","ITL","255"
"034044","RESPOP_AV","M","TOTAL","TOTAL","280"
"034044","RESPOP_AV","M","Y0-9","FRGAPO","4"
"034044","RESPOP_AV","M","Y0-9","ITL","7"
"034044","RESPOP_AV","M","Y0-9","TOTAL","11"
"034044","RESPOP_AV","M","Y10-19","FRGAPO","1"
"034044","RESPOP_AV","M","Y10-19","ITL","4"
"034044","RESPOP_AV","M","Y10-19","TOTAL","5"
"034044","RESPOP_AV","M","Y20-29","FRGAPO","8"
"034044","RESPOP_AV","M","Y20-29","ITL","24"
"034044","RESPOP_AV","M","Y20-29","TOTAL","32"
"034044","RESPOP_AV","M","Y30-39","FRGAPO","6"
"034044","RESPOP_AV","M","Y30-39","ITL","25"
"034044","RESPOP_AV","M","Y30-39","TOTAL","31"
"034044","RESPOP_AV","M","Y40-49","FRGAPO","3"
"034044","RESPOP_AV","M","Y40-49","ITL","29"
"034044","RESPOP_AV","M","Y40-49","TOTAL","32"
"034044","RESPOP_AV","M","Y50-59","ITL","41"
"034044","RESPOP_AV","M","Y50-59","TOTAL","41"
"034044","RESPOP_AV","M","Y60-69","FRGAPO","3"
"034044","RESPOP_AV","M","Y60-69","ITL","38"
"034044","RESPOP_AV","M","Y60-69","TOTAL","41"
"034044","RESPOP_AV","M","Y70-79","ITL","50"
"034044","RESPOP_AV","M","Y70-79","TOTAL","50"
"034044","RESPOP_AV","M","Y80-89","ITL","27"
"034044","RESPOP_AV","M","Y80-89","TOTAL","27"
"034044","RESPOP_AV","M","Y90-99","ITL","10"
"034044","RESPOP_AV","M","Y90-99","TOTAL","10"
"034044","RESPOP_AV","T","TOTAL","FRGAPO","42"
"034044","RESPOP_AV","T","TOTAL","ITL","494"
"034044","RESPOP_AV","T","TOTAL","TOTAL","536"
"034044","RESPOP_AV","T","Y_GE100","ITL","1"
"034044","RESPOP_AV","T","Y_GE100","TOTAL","1"
"034044","RESPOP_AV","T","Y0-9","FRGAPO","4"
"034044","RESPOP_AV","T","Y0-9","ITL","16"
"034044","RESPOP_AV","T","Y0-9","TOTAL","20"
"034044","RESPOP_AV","T","Y10-19","FRGAPO","2"
"034044","RESPOP_AV","T","Y10-19","ITL","15"
"034044","RESPOP_AV","T","Y10-19","TOTAL","17"
"034044","RESPOP_AV","T","Y20-29","FRGAPO","11"
"034044","RESPOP_AV","T","Y20-29","ITL","37"
"034044","RESPOP_AV","T","Y20-29","TOTAL","48"
"034044","RESPOP_AV","T","Y30-39","FRGAPO","9"
"034044","RESPOP_AV","T","Y30-39","ITL","45"
"034044","RESPOP_AV","T","Y30-39","TOTAL","54"
"034044","RESPOP_AV","T","Y40-49","FRGAPO","8"
"034044","RESPOP_AV","T","Y40-49","ITL","55"
"034044","RESPOP_AV","T","Y40-49","TOTAL","63"
"034044","RESPOP_AV","T","Y50-59","FRGAPO","2"
"034044","RESPOP_AV","T","Y50-59","ITL","79"
"034044","RESPOP_AV","T","Y50-59","TOTAL","81"
"034044","RESPOP_AV","T","Y60-69","FRGAPO","6"
"034044","RESPOP_AV","T","Y60-69","ITL","70"
"034044","RESPOP_AV","T","Y60-69","TOTAL","76"
"034044","RESPOP_AV","T","Y70-79","ITL","97"
"034044","RESPOP_AV","T","Y70-79","TOTAL","97"
"034044","RESPOP_AV","T","Y80-89","ITL","59"
"034044","RESPOP_AV","T","Y80-89","TOTAL","59"
"034044","RESPOP_AV","T","Y90-99","ITL","20"
"034044","RESPOP_AV","T","Y90-99","TOTAL","20"
"034045","RESPOP_AV","F","TOTAL","FRGAPO","104"
"034045","RESPOP_AV","F","TOTAL","ITL","1183"
"034045","RESPOP_AV","F","TOTAL","TOTAL","1287"
"034045","RESPOP_AV","F","Y_GE100","ITL","2"
"034045","RESPOP_AV","F","Y_GE100","TOTAL","2"
"034045","RESPOP_AV","F","Y0-9","FRGAPO","6"
"034045","RESPOP_AV","F","Y0-9","ITL","75"
"034045","RESPOP_AV","F","Y0-9","TOTAL","81"
"034045","RESPOP_AV","F","Y10-19","FRGAPO","14"
"034045","RESPOP_AV","F","Y10-19","ITL","117"
"034045","RESPOP_AV","F","Y10-19","TOTAL","131"
"034045","RESPOP_AV","F","Y20-29","FRGAPO","11"
"034045","RESPOP_AV","F","Y20-29","ITL","98"
"034045","RESPOP_AV","F","Y20-29","TOTAL","109"
"034045","RESPOP_AV","F","Y30-39","FRGAPO","24"
"034045","RESPOP_AV","F","Y30-39","ITL","112"
"034045","RESPOP_AV","F","Y30-39","TOTAL","136"
"034045","RESPOP_AV","F","Y40-49","FRGAPO","16"
"034045","RESPOP_AV","F","Y40-49","ITL","160"
"034045","RESPOP_AV","F","Y40-49","TOTAL","176"
"034045","RESPOP_AV","F","Y50-59","FRGAPO","19"
"034045","RESPOP_AV","F","Y50-59","ITL","225"
"034045","RESPOP_AV","F","Y50-59","TOTAL","244"
"034045","RESPOP_AV","F","Y60-69","FRGAPO","9"
"034045","RESPOP_AV","F","Y60-69","ITL","137"
"034045","RESPOP_AV","F","Y60-69","TOTAL","146"
"034045","RESPOP_AV","F","Y70-79","FRGAPO","4"
"034045","RESPOP_AV","F","Y70-79","ITL","119"
"034045","RESPOP_AV","F","Y70-79","TOTAL","123"
"034045","RESPOP_AV","F","Y80-89","FRGAPO","1"
"034045","RESPOP_AV","F","Y80-89","ITL","110"
"034045","RESPOP_AV","F","Y80-89","TOTAL","111"
"034045","RESPOP_AV","F","Y90-99","ITL","28"
"034045","RESPOP_AV","F","Y90-99","TOTAL","28"
"034045","RESPOP_AV","M","TOTAL","FRGAPO","94"
"034045","RESPOP_AV","M","TOTAL","ITL","1186"
"034045","RESPOP_AV","M","TOTAL","TOTAL","1280"
"034045","RESPOP_AV","M","Y0-9","FRGAPO","17"
"034045","RESPOP_AV","M","Y0-9","ITL","85"
"034045","RESPOP_AV","M","Y0-9","TOTAL","102"
"034045","RESPOP_AV","M","Y10-19","FRGAPO","16"
"034045","RESPOP_AV","M","Y10-19","ITL","110"
"034045","RESPOP_AV","M","Y10-19","TOTAL","126"
"034045","RESPOP_AV","M","Y20-29","FRGAPO","6"
"034045","RESPOP_AV","M","Y20-29","ITL","110"
"034045","RESPOP_AV","M","Y20-29","TOTAL","116"
"034045","RESPOP_AV","M","Y30-39","FRGAPO","15"
"034045","RESPOP_AV","M","Y30-39","ITL","126"
"034045","RESPOP_AV","M","Y30-39","TOTAL","141"
"034045","RESPOP_AV","M","Y40-49","FRGAPO","11"
"034045","RESPOP_AV","M","Y40-49","ITL","146"
"034045","RESPOP_AV","M","Y40-49","TOTAL","157"
"034045","RESPOP_AV","M","Y50-59","FRGAPO","14"
"034045","RESPOP_AV","M","Y50-59","ITL","243"
"034045","RESPOP_AV","M","Y50-59","TOTAL","257"
"034045","RESPOP_AV","M","Y60-69","FRGAPO","6"
"034045","RESPOP_AV","M","Y60-69","ITL","162"
"034045","RESPOP_AV","M","Y60-69","TOTAL","168"
"034045","RESPOP_AV","M","Y70-79","FRGAPO","3"
"034045","RESPOP_AV","M","Y70-79","ITL","125"
"034045","RESPOP_AV","M","Y70-79","TOTAL","128"
"034045","RESPOP_AV","M","Y80-89","FRGAPO","6"
"034045","RESPOP_AV","M","Y80-89","ITL","66"
"034045","RESPOP_AV","M","Y80-89","TOTAL","72"
"034045","RESPOP_AV","M","Y90-99","ITL","13"
"034045","RESPOP_AV","M","Y90-99","TOTAL","13"
"034045","RESPOP_AV","T","TOTAL","FRGAPO","198"
"034045","RESPOP_AV","T","TOTAL","ITL","2369"
"034045","RESPOP_AV","T","TOTAL","TOTAL","2567"
"034045","RESPOP_AV","T","Y_GE100","ITL","2"
"034045","RESPOP_AV","T","Y_GE100","TOTAL","2"
"034045","RESPOP_AV","T","Y0-9","FRGAPO","23"
"034045","RESPOP_AV","T","Y0-9","ITL","160"
"034045","RESPOP_AV","T","Y0-9","TOTAL","183"
"034045","RESPOP_AV","T","Y10-19","FRGAPO","30"
"034045","RESPOP_AV","T","Y10-19","ITL","227"
"034045","RESPOP_AV","T","Y10-19","TOTAL","257"
"034045","RESPOP_AV","T","Y20-29","FRGAPO","17"
"034045","RESPOP_AV","T","Y20-29","ITL","208"
"034045","RESPOP_AV","T","Y20-29","TOTAL","225"
"034045","RESPOP_AV","T","Y30-39","FRGAPO","39"
"034045","RESPOP_AV","T","Y30-39","ITL","238"
"034045","RESPOP_AV","T","Y30-39","TOTAL","277"
"034045","RESPOP_AV","T","Y40-49","FRGAPO","27"
"034045","RESPOP_AV","T","Y40-49","ITL","306"
"034045","RESPOP_AV","T","Y40-49","TOTAL","333"
"034045","RESPOP_AV","T","Y50-59","FRGAPO","33"
"034045","RESPOP_AV","T","Y50-59","ITL","468"
"034045","RESPOP_AV","T","Y50-59","TOTAL","501"
"034045","RESPOP_AV","T","Y60-69","FRGAPO","15"
"034045","RESPOP_AV","T","Y60-69","ITL","299"
"034045","RESPOP_AV","T","Y60-69","TOTAL","314"
"034045","RESPOP_AV","T","Y70-79","FRGAPO","7"
"034045","RESPOP_AV","T","Y70-79","ITL","244"
"034045","RESPOP_AV","T","Y70-79","TOTAL","251"
"034045","RESPOP_AV","T","Y80-89","FRGAPO","7"
"034045","RESPOP_AV","T","Y80-89","ITL","176"
"034045","RESPOP_AV","T","Y80-89","TOTAL","183"
"034045","RESPOP_AV","T","Y90-99","ITL","41"
"034045","RESPOP_AV","T","Y90-99","TOTAL","41"
"034046","RESPOP_AV","F","TOTAL","FRGAPO","46"
"034046","RESPOP_AV","F","TOTAL","ITL","509"
"034046","RESPOP_AV","F","TOTAL","TOTAL","555"
"034046","RESPOP_AV","F","Y_GE100","ITL","2"
"034046","RESPOP_AV","F","Y_GE100","TOTAL","2"
"034046","RESPOP_AV","F","Y0-9","FRGAPO","7"
"034046","RESPOP_AV","F","Y0-9","ITL","19"
"034046","RESPOP_AV","F","Y0-9","TOTAL","26"
"034046","RESPOP_AV","F","Y10-19","FRGAPO","2"
"034046","RESPOP_AV","F","Y10-19","ITL","36"
"034046","RESPOP_AV","F","Y10-19","TOTAL","38"
"034046","RESPOP_AV","F","Y20-29","FRGAPO","6"
"034046","RESPOP_AV","F","Y20-29","ITL","30"
"034046","RESPOP_AV","F","Y20-29","TOTAL","36"
"034046","RESPOP_AV","F","Y30-39","FRGAPO","9"
"034046","RESPOP_AV","F","Y30-39","ITL","35"
"034046","RESPOP_AV","F","Y30-39","TOTAL","44"
"034046","RESPOP_AV","F","Y40-49","FRGAPO","6"
"034046","RESPOP_AV","F","Y40-49","ITL","60"
"034046","RESPOP_AV","F","Y40-49","TOTAL","66"
"034046","RESPOP_AV","F","Y50-59","FRGAPO","6"
"034046","RESPOP_AV","F","Y50-59","ITL","78"
"034046","RESPOP_AV","F","Y50-59","TOTAL","84"
"034046","RESPOP_AV","F","Y60-69","FRGAPO","7"
"034046","RESPOP_AV","F","Y60-69","ITL","87"
"034046","RESPOP_AV","F","Y60-69","TOTAL","94"
"034046","RESPOP_AV","F","Y70-79","FRGAPO","3"
"034046","RESPOP_AV","F","Y70-79","ITL","78"
"034046","RESPOP_AV","F","Y70-79","TOTAL","81"
"034046","RESPOP_AV","F","Y80-89","ITL","61"
"034046","RESPOP_AV","F","Y80-89","TOTAL","61"
"034046","RESPOP_AV","F","Y90-99","ITL","23"
"034046","RESPOP_AV","F","Y90-99","TOTAL","23"
"034046","RESPOP_AV","M","TOTAL","FRGAPO","28"
"034046","RESPOP_AV","M","TOTAL","ITL","548"
"034046","RESPOP_AV","M","TOTAL","TOTAL","576"
"034046","RESPOP_AV","M","Y0-9","FRGAPO","5"
"034046","RESPOP_AV","M","Y0-9","ITL","24"
"034046","RESPOP_AV","M","Y0-9","TOTAL","29"
"034046","RESPOP_AV","M","Y10-19","FRGAPO","3"
"034046","RESPOP_AV","M","Y10-19","ITL","28"
"034046","RESPOP_AV","M","Y10-19","TOTAL","31"
"034046","RESPOP_AV","M","Y20-29","FRGAPO","3"
"034046","RESPOP_AV","M","Y20-29","ITL","28"
"034046","RESPOP_AV","M","Y20-29","TOTAL","31"
"034046","RESPOP_AV","M","Y30-39","FRGAPO","4"
"034046","RESPOP_AV","M","Y30-39","ITL","43"
"034046","RESPOP_AV","M","Y30-39","TOTAL","47"
"034046","RESPOP_AV","M","Y40-49","FRGAPO","6"
"034046","RESPOP_AV","M","Y40-49","ITL","71"
"034046","RESPOP_AV","M","Y40-49","TOTAL","77"
"034046","RESPOP_AV","M","Y50-59","FRGAPO","3"
"034046","RESPOP_AV","M","Y50-59","ITL","95"
"034046","RESPOP_AV","M","Y50-59","TOTAL","98"
"034046","RESPOP_AV","M","Y60-69","FRGAPO","3"
"034046","RESPOP_AV","M","Y60-69","ITL","91"
"034046","RESPOP_AV","M","Y60-69","TOTAL","94"
"034046","RESPOP_AV","M","Y70-79","FRGAPO","1"
"034046","RESPOP_AV","M","Y70-79","ITL","99"
"034046","RESPOP_AV","M","Y70-79","TOTAL","100"
"034046","RESPOP_AV","M","Y80-89","ITL","58"
"034046","RESPOP_AV","M","Y80-89","TOTAL","58"
"034046","RESPOP_AV","M","Y90-99","ITL","11"
"034046","RESPOP_AV","M","Y90-99","TOTAL","11"
"034046","RESPOP_AV","T","TOTAL","FRGAPO","74"
"034046","RESPOP_AV","T","TOTAL","ITL","1057"
"034046","RESPOP_AV","T","TOTAL","TOTAL","1131"
"034046","RESPOP_AV","T","Y_GE100","ITL","2"
"034046","RESPOP_AV","T","Y_GE100","TOTAL","2"
"034046","RESPOP_AV","T","Y0-9","FRGAPO","12"
"034046","RESPOP_AV","T","Y0-9","ITL","43"
"034046","RESPOP_AV","T","Y0-9","TOTAL","55"
"034046","RESPOP_AV","T","Y10-19","FRGAPO","5"
"034046","RESPOP_AV","T","Y10-19","ITL","64"
"034046","RESPOP_AV","T","Y10-19","TOTAL","69"
"034046","RESPOP_AV","T","Y20-29","FRGAPO","9"
"034046","RESPOP_AV","T","Y20-29","ITL","58"
"034046","RESPOP_AV","T","Y20-29","TOTAL","67"
"034046","RESPOP_AV","T","Y30-39","FRGAPO","13"
"034046","RESPOP_AV","T","Y30-39","ITL","78"
"034046","RESPOP_AV","T","Y30-39","TOTAL","91"
"034046","RESPOP_AV","T","Y40-49","FRGAPO","12"
"034046","RESPOP_AV","T","Y40-49","ITL","131"
"034046","RESPOP_AV","T","Y40-49","TOTAL","143"
"034046","RESPOP_AV","T","Y50-59","FRGAPO","9"
"034046","RESPOP_AV","T","Y50-59","ITL","173"
"034046","RESPOP_AV","T","Y50-59","TOTAL","182"
"034046","RESPOP_AV","T","Y60-69","FRGAPO","10"
"034046","RESPOP_AV","T","Y60-69","ITL","178"
"034046","RESPOP_AV","T","Y60-69","TOTAL","188"
"034046","RESPOP_AV","T","Y70-79","FRGAPO","4"
"034046","RESPOP_AV","T","Y70-79","ITL","177"
"034046","RESPOP_AV","T","Y70-79","TOTAL","181"
"034046","RESPOP_AV","T","Y80-89","ITL","119"
"034046","RESPOP_AV","T","Y80-89","TOTAL","119"
"034046","RESPOP_AV","T","Y90-99","ITL","34"
"034046","RESPOP_AV","T","Y90-99","TOTAL","34"
"034049","RESPOP_AV","F","TOTAL","FRGAPO","453"
"034049","RESPOP_AV","F","TOTAL","ITL","3535"
"034049","RESPOP_AV","F","TOTAL","TOTAL","3988"
"034049","RESPOP_AV","F","Y_GE100","ITL","5"
"034049","RESPOP_AV","F","Y_GE100","TOTAL","5"
"034049","RESPOP_AV","F","Y0-9","FRGAPO","66"
"034049","RESPOP_AV","F","Y0-9","ITL","238"
"034049","RESPOP_AV","F","Y0-9","TOTAL","304"
"034049","RESPOP_AV","F","Y10-19","FRGAPO","51"
"034049","RESPOP_AV","F","Y10-19","ITL","357"
"034049","RESPOP_AV","F","Y10-19","TOTAL","408"
"034049","RESPOP_AV","F","Y20-29","FRGAPO","44"
"034049","RESPOP_AV","F","Y20-29","ITL","330"
"034049","RESPOP_AV","F","Y20-29","TOTAL","374"
"034049","RESPOP_AV","F","Y30-39","FRGAPO","99"
"034049","RESPOP_AV","F","Y30-39","ITL","353"
"034049","RESPOP_AV","F","Y30-39","TOTAL","452"
"034049","RESPOP_AV","F","Y40-49","FRGAPO","80"
"034049","RESPOP_AV","F","Y40-49","ITL","455"
"034049","RESPOP_AV","F","Y40-49","TOTAL","535"
"034049","RESPOP_AV","F","Y50-59","FRGAPO","55"
"034049","RESPOP_AV","F","Y50-59","ITL","617"
"034049","RESPOP_AV","F","Y50-59","TOTAL","672"
"034049","RESPOP_AV","F","Y60-69","FRGAPO","37"
"034049","RESPOP_AV","F","Y60-69","ITL","471"
"034049","RESPOP_AV","F","Y60-69","TOTAL","508"
"034049","RESPOP_AV","F","Y70-79","FRGAPO","15"
"034049","RESPOP_AV","F","Y70-79","ITL","355"
"034049","RESPOP_AV","F","Y70-79","TOTAL","370"
"034049","RESPOP_AV","F","Y80-89","FRGAPO","6"
"034049","RESPOP_AV","F","Y80-89","ITL","264"
"034049","RESPOP_AV","F","Y80-89","TOTAL","270"
"034049","RESPOP_AV","F","Y90-99","ITL","90"
"034049","RESPOP_AV","F","Y90-99","TOTAL","90"
"034049","RESPOP_AV","M","TOTAL","FRGAPO","469"
"034049","RESPOP_AV","M","TOTAL","ITL","3444"
"034049","RESPOP_AV","M","TOTAL","TOTAL","3913"
"034049","RESPOP_AV","M","Y_GE100","ITL","1"
"034049","RESPOP_AV","M","Y_GE100","TOTAL","1"
"034049","RESPOP_AV","M","Y0-9","FRGAPO","74"
"034049","RESPOP_AV","M","Y0-9","ITL","262"
"034049","RESPOP_AV","M","Y0-9","TOTAL","336"
"034049","RESPOP_AV","M","Y10-19","FRGAPO","60"
"034049","RESPOP_AV","M","Y10-19","ITL","360"
"034049","RESPOP_AV","M","Y10-19","TOTAL","420"
"034049","RESPOP_AV","M","Y20-29","FRGAPO","64"
"034049","RESPOP_AV","M","Y20-29","ITL","326"
"034049","RESPOP_AV","M","Y20-29","TOTAL","390"
"034049","RESPOP_AV","M","Y30-39","FRGAPO","82"
"034049","RESPOP_AV","M","Y30-39","ITL","356"
"034049","RESPOP_AV","M","Y30-39","TOTAL","438"
"034049","RESPOP_AV","M","Y40-49","FRGAPO","96"
"034049","RESPOP_AV","M","Y40-49","ITL","502"
"034049","RESPOP_AV","M","Y40-49","TOTAL","598"
"034049","RESPOP_AV","M","Y50-59","FRGAPO","57"
"034049","RESPOP_AV","M","Y50-59","ITL","606"
"034049","RESPOP_AV","M","Y50-59","TOTAL","663"
"034049","RESPOP_AV","M","Y60-69","FRGAPO","23"
"034049","RESPOP_AV","M","Y60-69","ITL","464"
"034049","RESPOP_AV","M","Y60-69","TOTAL","487"
"034049","RESPOP_AV","M","Y70-79","FRGAPO","10"
"034049","RESPOP_AV","M","Y70-79","ITL","346"
"034049","RESPOP_AV","M","Y70-79","TOTAL","356"
"034049","RESPOP_AV","M","Y80-89","FRGAPO","3"
"034049","RESPOP_AV","M","Y80-89","ITL","189"
"034049","RESPOP_AV","M","Y80-89","TOTAL","192"
"034049","RESPOP_AV","M","Y90-99","ITL","32"
"034049","RESPOP_AV","M","Y90-99","TOTAL","32"
"034049","RESPOP_AV","T","TOTAL","FRGAPO","922"
"034049","RESPOP_AV","T","TOTAL","ITL","6979"
"034049","RESPOP_AV","T","TOTAL","TOTAL","7901"
"034049","RESPOP_AV","T","Y_GE100","ITL","6"
"034049","RESPOP_AV","T","Y_GE100","TOTAL","6"
"034049","RESPOP_AV","T","Y0-9","FRGAPO","140"
"034049","RESPOP_AV","T","Y0-9","ITL","500"
"034049","RESPOP_AV","T","Y0-9","TOTAL","640"
"034049","RESPOP_AV","T","Y10-19","FRGAPO","111"
"034049","RESPOP_AV","T","Y10-19","ITL","717"
"034049","RESPOP_AV","T","Y10-19","TOTAL","828"
"034049","RESPOP_AV","T","Y20-29","FRGAPO","108"
"034049","RESPOP_AV","T","Y20-29","ITL","656"
"034049","RESPOP_AV","T","Y20-29","TOTAL","764"
"034049","RESPOP_AV","T","Y30-39","FRGAPO","181"
"034049","RESPOP_AV","T","Y30-39","ITL","709"
"034049","RESPOP_AV","T","Y30-39","TOTAL","890"
"034049","RESPOP_AV","T","Y40-49","FRGAPO","176"
"034049","RESPOP_AV","T","Y40-49","ITL","957"
"034049","RESPOP_AV","T","Y40-49","TOTAL","1133"
"034049","RESPOP_AV","T","Y50-59","FRGAPO","112"
"034049","RESPOP_AV","T","Y50-59","ITL","1223"
"034049","RESPOP_AV","T","Y50-59","TOTAL","1335"
"034049","RESPOP_AV","T","Y60-69","FRGAPO","60"
"034049","RESPOP_AV","T","Y60-69","ITL","935"
"034049","RESPOP_AV","T","Y60-69","TOTAL","995"
"034049","RESPOP_AV","T","Y70-79","FRGAPO","25"
"034049","RESPOP_AV","T","Y70-79","ITL","701"
"034049","RESPOP_AV","T","Y70-79","TOTAL","726"
"034049","RESPOP_AV","T","Y80-89","FRGAPO","9"
"034049","RESPOP_AV","T","Y80-89","ITL","453"
"034049","RESPOP_AV","T","Y80-89","TOTAL","462"
"034049","RESPOP_AV","T","Y90-99","ITL","122"
"034049","RESPOP_AV","T","Y90-99","TOTAL","122"
"034050","RESPOP_AV","F","TOTAL","FRGAPO","224"
"034050","RESPOP_AV","F","TOTAL","ITL","1355"
"034050","RESPOP_AV","F","TOTAL","TOTAL","1579"
"034050","RESPOP_AV","F","Y_GE100","ITL","2"
"034050","RESPOP_AV","F","Y_GE100","TOTAL","2"
"034050","RESPOP_AV","F","Y0-9","FRGAPO","31"
"034050","RESPOP_AV","F","Y0-9","ITL","82"
"034050","RESPOP_AV","F","Y0-9","TOTAL","113"
"034050","RESPOP_AV","F","Y10-19","FRGAPO","21"
"034050","RESPOP_AV","F","Y10-19","ITL","124"
"034050","RESPOP_AV","F","Y10-19","TOTAL","145"
"034050","RESPOP_AV","F","Y20-29","FRGAPO","25"
"034050","RESPOP_AV","F","Y20-29","ITL","121"
"034050","RESPOP_AV","F","Y20-29","TOTAL","146"
"034050","RESPOP_AV","F","Y30-39","FRGAPO","60"
"034050","RESPOP_AV","F","Y30-39","ITL","106"
"034050","RESPOP_AV","F","Y30-39","TOTAL","166"
"034050","RESPOP_AV","F","Y40-49","FRGAPO","33"
"034050","RESPOP_AV","F","Y40-49","ITL","168"
"034050","RESPOP_AV","F","Y40-49","TOTAL","201"
"034050","RESPOP_AV","F","Y50-59","FRGAPO","23"
"034050","RESPOP_AV","F","Y50-59","ITL","205"
"034050","RESPOP_AV","F","Y50-59","TOTAL","228"
"034050","RESPOP_AV","F","Y60-69","FRGAPO","23"
"034050","RESPOP_AV","F","Y60-69","ITL","216"
"034050","RESPOP_AV","F","Y60-69","TOTAL","239"
"034050","RESPOP_AV","F","Y70-79","FRGAPO","7"
