cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,unita_misura,fonte
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Reggio nell'Emilia,provincia,2018,65.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Reggio nell'Emilia,provincia,2019,65.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Reggio nell'Emilia,provincia,2020,65.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Reggio nell'Emilia,provincia,2021,67.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Reggio nell'Emilia,provincia,2022,67.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Reggio nell'Emilia,provincia,2023,68.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Reggio nell'Emilia,provincia,2024,71.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Modena,provincia,2018,64.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Modena,provincia,2019,65.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Modena,provincia,2020,65,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Modena,provincia,2021,69.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Modena,provincia,2022,67.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Modena,provincia,2023,66.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Modena,provincia,2024,68.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Bologna,provincia,2018,75,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Bologna,provincia,2019,75.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Bologna,provincia,2020,76.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Bologna,provincia,2021,75.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Bologna,provincia,2022,74.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Bologna,provincia,2023,77.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Bologna,provincia,2024,80.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ferrara,provincia,2018,66.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ferrara,provincia,2019,68.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ferrara,provincia,2020,69.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ferrara,provincia,2021,65.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ferrara,provincia,2022,62.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ferrara,provincia,2023,65,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ferrara,provincia,2024,65.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ravenna,provincia,2018,68.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ravenna,provincia,2019,70.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ravenna,provincia,2020,69.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ravenna,provincia,2021,68.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ravenna,provincia,2022,66.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ravenna,provincia,2023,67.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Ravenna,provincia,2024,70.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Forlì-Cesena,provincia,2018,63.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Forlì-Cesena,provincia,2019,65.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Forlì-Cesena,provincia,2020,63.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Forlì-Cesena,provincia,2021,63,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Forlì-Cesena,provincia,2022,64.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Forlì-Cesena,provincia,2023,68.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Forlì-Cesena,provincia,2024,65.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Rimini,provincia,2018,63.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Rimini,provincia,2019,63.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Rimini,provincia,2020,60,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Rimini,provincia,2021,65.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Rimini,provincia,2022,67.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Rimini,provincia,2023,69.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Rimini,provincia,2024,72.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Nord-est,ripartizione,2018,66.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Nord-est,ripartizione,2019,67.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Nord-est,ripartizione,2020,67.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Nord-est,ripartizione,2021,67.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Nord-est,ripartizione,2022,67.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Nord-est,ripartizione,2023,69.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Nord-est,ripartizione,2024,71.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Italia,italia,2018,61.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Italia,italia,2019,62.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Italia,italia,2020,62.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Italia,italia,2021,62.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Italia,italia,2022,63,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Italia,italia,2023,65.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST002-N22,Persone con almeno il diploma (25-64 anni),Totale,Italia,italia,2024,66.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Emilia-Romagna,regione,2018,31.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Emilia-Romagna,regione,2019,32.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Emilia-Romagna,regione,2020,33.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Emilia-Romagna,regione,2021,33.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Emilia-Romagna,regione,2022,32.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Emilia-Romagna,regione,2023,33.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Emilia-Romagna,regione,2024,36.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Piacenza,provincia,2018,27.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Piacenza,provincia,2019,29.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Piacenza,provincia,2020,29.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Piacenza,provincia,2021,24.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Piacenza,provincia,2022,20.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Piacenza,provincia,2023,25.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Piacenza,provincia,2024,32.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Parma,provincia,2018,32.4,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Parma,provincia,2019,30.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Parma,provincia,2020,34.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Parma,provincia,2021,28.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Parma,provincia,2022,26.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Parma,provincia,2023,29.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Parma,provincia,2024,30.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Reggio nell'Emilia,provincia,2018,24.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Reggio nell'Emilia,provincia,2019,27.5,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Reggio nell'Emilia,provincia,2020,27.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Reggio nell'Emilia,provincia,2021,29.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Reggio nell'Emilia,provincia,2022,29.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Reggio nell'Emilia,provincia,2023,25.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Reggio nell'Emilia,provincia,2024,28.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Modena,provincia,2018,31.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Modena,provincia,2019,31.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Modena,provincia,2020,32.9,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Modena,provincia,2021,29.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Modena,provincia,2022,29.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Modena,provincia,2023,30.6,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Modena,provincia,2024,35.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Bologna,provincia,2018,44.1,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Bologna,provincia,2019,41.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Bologna,provincia,2020,41.7,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Bologna,provincia,2021,44.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Bologna,provincia,2022,42.3,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Bologna,provincia,2023,45.2,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST003P-N22,Laureati e altri titoli terziari (25-39 anni),Totale,Bologna,provincia,2024,48.8,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
